0 	61.214408 	-8.3126059e-19 	-4.1812955e-09
0.00071818182 	61.162433 	2.1997117e-05 	0.044230053
0.0014363636 	61.170667 	4.6611526e-05 	0.083146949
0.0021545455 	61.079983 	5.4763642e-05 	0.12111398
0.0028727273 	60.866893 	1.4197069e-05 	0.15871604
0.0035909091 	60.774254 	9.7093149e-07 	0.19802318
0.0043090909 	60.709425 	6.5677706e-07 	0.23788345
0.0050272727 	60.841077 	0.00011714262 	0.27884209
0.0057454545 	60.590206 	2.536066e-05 	0.31470719
0.0064636364 	60.45289 	2.4638581e-06 	0.35352217
0.0071818182 	60.547072 	0.00016705961 	0.39459868
0.0079 	60.231944 	8.7241263e-07 	0.42835614
0.0086181818 	60.094926 	2.8708335e-07 	0.46717859
0.0093363636 	60.089836 	0.00014333194 	0.50517269
0.010054545 	59.808854 	5.2366485e-06 	0.54000701
0.010772727 	59.876277 	0.00029107053 	0.58023657
0.011490909 	59.483443 	1.0105033e-05 	0.61118599
0.012209091 	59.560129 	0.00037904682 	0.65200415
0.012927273 	59.120054 	1.3649669e-05 	0.68047355
0.013645455 	59.159048 	0.00039761949 	0.72025442
0.014363636 	58.720506 	1.4930406e-05 	0.74765579
0.015081818 	58.689323 	0.00034074613 	0.78489168
0.0158 	58.286977 	1.1809915e-05 	0.81255227
0.016518182 	58.165647 	0.00020590706 	0.84594239
0.017236364 	57.821885 	2.6529475e-06 	0.87501846
0.017954545 	57.603053 	3.3506338e-07 	0.9036362
0.018672727 	57.415492 	0.00019479593 	0.93676007
0.019390909 	57.095207 	1.8138246e-05 	0.96214506
0.020109091 	57.01082 	0.00049962976 	0.99675993
0.020827273 	56.561892 	2.6594628e-05 	1.017953
0.021545455 	56.380966 	0.00024114381 	1.0468895
0.022263636 	56.015309 	2.592644e-05 	1.0712494
0.022981818 	55.748807 	1.2580353e-05 	1.0951539
0.0237 	55.576842 	0.00043740026 	1.1249719
0.024418182 	55.161763 	4.1195327e-05 	1.1438539
0.025136364 	54.952898 	0.00028715168 	1.1695716
0.025854545 	54.567556 	3.1644228e-05 	1.1900183
0.026572727 	54.281241 	1.9601975e-05 	1.2106218
0.027290909 	54.088505 	0.00052664212 	1.236832
0.028009091 	53.654405 	4.0294957e-05 	1.2521041
0.028727273 	53.397227 	0.00017559835 	1.2728514
0.029445455 	53.061269 	0.00017371739 	1.2920598
0.030163636 	52.724525 	4.2622525e-05 	1.3083528
0.030881818 	52.505641 	0.00053174152 	1.3300195
0.0316 	52.070147 	2.1231487e-05 	1.3427499
0.032318182 	51.773329 	5.2831499e-06 	1.3585737
0.033036364 	51.500109 	0.00040820385 	1.3769333
0.033754545 	51.106896 	6.717169e-05 	1.3887015
0.034472727 	50.833948 	0.00027142421 	1.4044168
0.035190909 	50.457854 	0.00010809022 	1.4168761
0.035909091 	50.130459 	4.6113863e-05 	1.4288398
0.036627273 	49.877587 	0.00056582054 	1.4440148
0.037345455 	49.451945 	2.7663822e-05 	1.4523758
0.038063636 	49.144842 	7.3010463e-06 	1.4633135
0.038781818 	48.850934 	0.00043095992 	1.4753471
0.0395 	48.460103 	7.2627809e-05 	1.482972
0.040218182 	48.160421 	0.00020833986 	1.4930438
0.040936364 	47.806167 	0.00020866809 	1.5012334
0.041654545 	47.462721 	8.7844837e-05 	1.5082204
0.042372727 	47.169555 	0.00032027394 	1.5165421
0.043090909 	46.797539 	0.00014419955 	1.5223981
0.043809091 	46.464402 	9.1041118e-05 	1.5281924
0.044527273 	46.165588 	0.00030153565 	1.5345699
0.045245455 	45.803482 	0.00019492494 	1.5390107
0.045963636 	45.464758 	0.00011926433 	1.5431908
0.046681818 	45.159852 	0.00016178381 	1.5477015
0.0474 	44.825966 	0.00035586986 	1.5509605
0.048118182 	44.466509 	7.7582821e-05 	1.5534105
0.048836364 	44.159358 	2.1771267e-05 	1.5564609
0.049554545 	43.857913 	0.00056197626 	1.5582336
0.050272727 	43.473457 	1.7774789e-05 	1.5591451
0.050990909 	43.166092 	0.00012262743 	1.5605706
0.051709091 	42.860232 	0.00015587375 	1.561404
0.052427273 	42.533312 	0.00041627203 	1.5607307
0.053145455 	42.177208 	3.881992e-05 	1.5605026
0.053863636 	41.876531 	0.00011017625 	1.5603177
0.054581818 	41.571175 	0.00018581641 	1.5590404
0.0553 	41.245111 	0.0004121099 	1.5563408
0.056018182 	40.896634 	2.0541284e-05 	1.5548641
0.056736364 	40.600961 	0.00016363307 	1.5530374
0.057454545 	40.303844 	3.0909268e-05 	1.550953
0.058172727 	39.987173 	0.00048019768 	1.5453813
0.058890909 	39.650923 	0.00016595518 	1.5424057
0.059609091 	39.341074 	0.00011056558 	1.539253
0.060327273 	39.051751 	0.00012309449 	1.5357713
0.061045455 	38.753735 	0.00011872446 	1.5309218
0.061763636 	38.436601 	0.00048528395 	1.5231417
0.062481818 	38.115559 	0.00015473999 	1.5191256
0.0632 	37.815584 	0.00010303885 	1.5145126
0.063918182 	37.53415 	0.0001845631 	1.509374
0.064636364 	37.252715 	2.5271024e-06 	1.5042355
0.065354545 	36.938541 	0.00030499711 	1.4942561
0.066072727 	36.630133 	0.00030860015 	1.48669
0.066790909 	36.327229 	4.1955826e-05 	1.4813177
0.067509091 	36.050549 	0.00016544907 	1.4747609
0.068227273 	35.778765 	0.00019213441 	1.4679829
0.068945455 	35.506981 	8.3679747e-06 	1.4612049
0.069663636 	35.199647 	0.00023077171 	1.4493012
0.070381818 	34.89827 	0.00033698928 	1.4387928
0.0711 	34.614513 	0.000131136 	1.4320596
