 5.000000000E+00 -1.379999995E+00 1.245000027E-02 9.898000397E-03 -2.910999910E-06 4.562499817E-04
 5.000000000E+00 -1.360000014E+00 1.262999978E-02 9.894000366E-03 -4.018999789E-06 4.750000080E-04
 5.000000000E+00 -1.340000033E+00 1.338999998E-02 1.006999984E-02 -1.295000038E-05 5.232499680E-04
 5.000000000E+00 -1.320000052E+00 1.369000040E-02 1.016999967E-02 -1.562000034E-05 5.569499917E-04
 5.000000000E+00 -1.299999952E+00 1.506999973E-02 1.037999988E-02 -3.343999924E-05 6.494999980E-04
 5.000000000E+00 -1.279999971E+00 1.558000036E-02 1.039000042E-02 -3.994000144E-05 6.985000218E-04
 5.000000000E+00 -1.259999990E+00 1.730000041E-02 1.006999984E-02 -6.545000360E-05 7.772999816E-04
 5.000000000E+00 -1.240000010E+00 1.796999946E-02 1.018999983E-02 -7.136999920E-05 8.416000055E-04
 5.000000000E+00 -1.220000029E+00 2.115000039E-02 1.028000005E-02 -1.132999969E-04 1.033499953E-03
 5.000000000E+00 -1.200000048E+00 2.277000062E-02 1.042000018E-02 -1.308000064E-04 1.180400024E-03
 5.000000000E+00 -1.179999948E+00 2.758000046E-02 1.032000035E-02 -2.016000071E-04 1.468400005E-03
 5.000000000E+00 -1.159999967E+00 2.945999987E-02 1.035000011E-02 -2.250999969E-04 1.620099996E-03
 5.000000000E+00 -1.139999986E+00 3.539000079E-02 1.020000037E-02 -3.204999957E-04 1.955500105E-03
 5.000000000E+00 -1.120000005E+00 3.816999868E-02 1.028000005E-02 -3.616999893E-04 2.175499918E-03
 5.000000000E+00 -1.100000024E+00 4.712000117E-02 9.987000376E-03 -5.191999953E-04 2.704000100E-03
 5.000000000E+00 -1.080000043E+00 5.130999908E-02 9.921000339E-03 -5.840000231E-04 3.034000052E-03
 5.000000000E+00 -1.059999943E+00 6.174999848E-02 9.433000349E-03 -7.772999816E-04 3.613000037E-03
 5.000000000E+00 -1.039999962E+00 6.582999974E-02 9.359000251E-03 -8.468999877E-04 3.918500151E-03
 5.000000000E+00 -1.019999981E+00 7.881999761E-02 8.708000183E-03 -1.102000009E-03 4.641999956E-03
 5.000000000E+00 -1.000000000E+00 8.551000059E-02 8.475000039E-03 -1.232999959E-03 5.152999889E-03
 5.000000000E+00 -9.800000191E-01 1.024999991E-01 7.371000014E-03 -1.594000030E-03 6.119499914E-03
 5.000000000E+00 -9.599999785E-01 1.096000001E-01 7.160999812E-03 -1.738999970E-03 6.638499908E-03
 5.000000000E+00 -9.399999976E-01 1.272000074E-01 5.884000100E-03 -2.114000032E-03 7.599500008E-03
 5.000000000E+00 -9.200000167E-01 1.349000037E-01 5.570999812E-03 -2.275000094E-03 8.162999526E-03
 5.000000000E+00 -8.999999762E-01 1.562000066E-01 4.042999819E-03 -2.728000050E-03 9.354500100E-03
 5.000000000E+00 -8.799999952E-01 1.661999971E-01 3.539999947E-03 -2.930999966E-03 1.006500050E-02
 5.000000000E+00 -8.600000143E-01 1.891999990E-01 2.008999931E-03 -3.408000106E-03 1.128100045E-02
 5.000000000E+00 -8.399999738E-01 1.982000023E-01 1.518000034E-03 -3.593999892E-03 1.188600063E-02
 5.000000000E+00 -8.199999928E-01 2.228000015E-01 -6.533999840E-05 -4.108000081E-03 1.311849989E-02
 5.000000000E+00 -8.000000119E-01 2.347999960E-01 -9.487000061E-04 -4.373000003E-03 1.387250051E-02
 5.000000000E+00 -7.799999714E-01 2.648000121E-01 -2.495999914E-03 -4.976000171E-03 1.530900039E-02
 5.000000000E+00 -7.599999905E-01 2.777999938E-01 -3.174999962E-03 -5.245999899E-03 1.604999974E-02
 5.000000000E+00 -7.400000095E-01 3.066999912E-01 -4.788000137E-03 -5.801000167E-03 1.726100035E-02
 5.000000000E+00 -7.200000286E-01 3.197999895E-01 -5.636000074E-03 -6.082000211E-03 1.797949895E-02
 5.000000000E+00 -6.999999881E-01 3.531999886E-01 -7.449999917E-03 -6.637000013E-03 1.927000098E-02
 5.000000000E+00 -6.800000072E-01 3.704999983E-01 -8.489999920E-03 -6.938999984E-03 2.007950097E-02
 5.000000000E+00 -6.600000262E-01 4.061000049E-01 -9.944000281E-03 -7.383000106E-03 2.120999992E-02
 5.000000000E+00 -6.399999857E-01 4.203000069E-01 -1.049000025E-02 -7.571999915E-03 2.173699997E-02
 5.000000000E+00 -6.200000048E-01 4.562000036E-01 -1.162999962E-02 -7.884999737E-03 2.256099880E-02
 5.000000000E+00 -6.000000238E-01 4.733999968E-01 -1.252999995E-02 -8.040999994E-03 2.297849953E-02
 5.000000000E+00 -5.799999833E-01 5.153999925E-01 -1.374999993E-02 -8.255000226E-03 2.357000113E-02
 5.000000000E+00 -5.600000024E-01 5.365999937E-01 -1.456999965E-02 -8.364999667E-03 2.378500067E-02
 5.000000000E+00 -5.400000215E-01 5.745000243E-01 -1.520000026E-02 -8.356000297E-03 2.382500097E-02
 5.000000000E+00 -5.199999809E-01 5.917000175E-01 -1.578000002E-02 -8.321000263E-03 2.379499935E-02
 5.000000000E+00 -5.000000000E-01 6.302999854E-01 -1.621999964E-02 -8.128999732E-03 2.340400033E-02
 5.000000000E+00 -4.799999893E-01 6.536999941E-01 -1.679999940E-02 -7.995000109E-03 2.299050055E-02
 5.000000000E+00 -4.600000083E-01 6.959000230E-01 -1.706000045E-02 -7.561999839E-03 2.201949991E-02
 5.000000000E+00 -4.399999976E-01 7.175999880E-01 -1.707999967E-02 -7.271000184E-03 2.128849924E-02
 5.000000000E+00 -4.199999869E-01 7.522000074E-01 -1.679999940E-02 -6.684999913E-03 2.003600076E-02
 5.000000000E+00 -4.000000060E-01 7.705000043E-01 -1.675000042E-02 -6.341999862E-03 1.913250051E-02
 5.000000000E+00 -3.799999952E-01 8.059999943E-01 -1.628999971E-02 -5.557999946E-03 1.730649918E-02
 5.000000000E+00 -3.600000143E-01 8.309000134E-01 -1.589000039E-02 -4.951000214E-03 1.571149938E-02
 5.000000000E+00 -3.400000036E-01 8.622999787E-01 -1.486000046E-02 -4.170000087E-03 1.370050013E-02
 5.000000000E+00 -3.199999928E-01 8.791999817E-01 -1.403999981E-02 -3.735000035E-03 1.247099973E-02
 5.000000000E+00 -3.000000119E-01 9.010000229E-01 -1.290000044E-02 -3.103999887E-03 1.090800017E-02
 5.000000000E+00 -2.800000012E-01 9.161000252E-01 -1.195000019E-02 -2.646999899E-03 9.711000137E-03
 5.000000000E+00 -2.599999905E-01 9.362999797E-01 -1.037000027E-02 -2.007999923E-03 8.079499938E-03
 5.000000000E+00 -2.399999946E-01 9.495000243E-01 -9.114000015E-03 -1.587999985E-03 6.899500266E-03
 5.000000000E+00 -2.199999988E-01 9.616000056E-01 -7.703999989E-03 -1.204999979E-03 5.884500220E-03
 5.000000000E+00 -2.000000030E-01 9.689000249E-01 -6.719999947E-03 -9.774999926E-04 5.216999911E-03
 5.000000000E+00 -1.800000072E-01 9.761999846E-01 -5.582000129E-03 -7.357000140E-04 4.548000172E-03
 5.000000000E+00 -1.599999964E-01 9.819999933E-01 -4.544000141E-03 -5.594000104E-04 3.986000083E-03
 5.000000000E+00 -1.400000006E-01 9.868000150E-01 -3.552000038E-03 -3.966999939E-04 3.488500137E-03
 5.000000000E+00 -1.199999973E-01 9.900000095E-01 -2.870999975E-03 -2.922000131E-04 3.161000088E-03
 5.000000000E+00 -1.000000015E-01 9.922999740E-01 -2.175000031E-03 -2.087000030E-04 2.908499911E-03
 5.000000000E+00 -7.999999821E-02 9.939000010E-01 -1.570999972E-03 -1.460000058E-04 2.717500087E-03
 5.000000000E+00 -5.999999866E-02 9.950000048E-01 -9.043000173E-04 -1.028999977E-04 2.557500033E-03
 5.000000000E+00 -3.999999911E-02 9.958999753E-01 -3.589999978E-04 -6.425999891E-05 2.434999915E-03
 5.000000000E+00 -1.999999955E-02 9.962999821E-01 -1.243000006E-04 -3.071999890E-05 2.379500074E-03
 5.000000000E+00 1.501999947E-07 9.965000153E-01 0.000000000E+00 0.000000000E+00 2.363000065E-03
 5.000000000E+00 1.999999955E-02 9.962999821E-01 1.243000006E-04 3.071999890E-05 2.379500074E-03
 5.000000000E+00 3.999999911E-02 9.958999753E-01 3.589999978E-04 6.425999891E-05 2.434999915E-03
 5.000000000E+00 5.999999866E-02 9.950000048E-01 9.043000173E-04 1.028999977E-04 2.557500033E-03
 5.000000000E+00 7.999999821E-02 9.939000010E-01 1.570999972E-03 1.460000058E-04 2.717500087E-03
 5.000000000E+00 1.000000015E-01 9.922999740E-01 2.175000031E-03 2.087000030E-04 2.908499911E-03
 5.000000000E+00 1.199999973E-01 9.900000095E-01 2.870999975E-03 2.922000131E-04 3.161000088E-03
 5.000000000E+00 1.400000006E-01 9.868000150E-01 3.552000038E-03 3.966999939E-04 3.488500137E-03
 5.000000000E+00 1.599999964E-01 9.819999933E-01 4.544000141E-03 5.594000104E-04 3.986000083E-03
 5.000000000E+00 1.800000072E-01 9.761999846E-01 5.582000129E-03 7.357000140E-04 4.548000172E-03
 5.000000000E+00 2.000000030E-01 9.689000249E-01 6.719999947E-03 9.774999926E-04 5.216999911E-03
 5.000000000E+00 2.199999988E-01 9.616000056E-01 7.703999989E-03 1.204999979E-03 5.884500220E-03
 5.000000000E+00 2.399999946E-01 9.495000243E-01 9.114000015E-03 1.587999985E-03 6.899500266E-03
 5.000000000E+00 2.599999905E-01 9.362999797E-01 1.037000027E-02 2.007999923E-03 8.079499938E-03
 5.000000000E+00 2.800000012E-01 9.161000252E-01 1.195000019E-02 2.646999899E-03 9.711000137E-03
 5.000000000E+00 3.000000119E-01 9.010000229E-01 1.290000044E-02 3.103999887E-03 1.090800017E-02
 5.000000000E+00 3.199999928E-01 8.791999817E-01 1.403999981E-02 3.735000035E-03 1.247099973E-02
 5.000000000E+00 3.400000036E-01 8.622999787E-01 1.486000046E-02 4.170000087E-03 1.370050013E-02
 5.000000000E+00 3.600000143E-01 8.309000134E-01 1.589000039E-02 4.951000214E-03 1.571149938E-02
 5.000000000E+00 3.799999952E-01 8.059999943E-01 1.628999971E-02 5.557999946E-03 1.730649918E-02
 5.000000000E+00 4.000000060E-01 7.705000043E-01 1.675000042E-02 6.341999862E-03 1.913250051E-02
 5.000000000E+00 4.199999869E-01 7.522000074E-01 1.679999940E-02 6.684999913E-03 2.003600076E-02
 5.000000000E+00 4.399999976E-01 7.175999880E-01 1.707999967E-02 7.271000184E-03 2.128849924E-02
 5.000000000E+00 4.600000083E-01 6.959000230E-01 1.706000045E-02 7.561999839E-03 2.201949991E-02
 5.000000000E+00 4.799999893E-01 6.536999941E-01 1.679999940E-02 7.995000109E-03 2.299050055E-02
 5.000000000E+00 5.000000000E-01 6.302999854E-01 1.621999964E-02 8.128999732E-03 2.340400033E-02
 5.000000000E+00 5.199999809E-01 5.917000175E-01 1.578000002E-02 8.321000263E-03 2.379499935E-02
 5.000000000E+00 5.400000215E-01 5.745000243E-01 1.520000026E-02 8.356000297E-03 2.382500097E-02
 5.000000000E+00 5.600000024E-01 5.365999937E-01 1.456999965E-02 8.364999667E-03 2.378500067E-02
 5.000000000E+00 5.799999833E-01 5.153999925E-01 1.374999993E-02 8.255000226E-03 2.357000113E-02
 5.000000000E+00 6.000000238E-01 4.733999968E-01 1.252999995E-02 8.040999994E-03 2.297849953E-02
 5.000000000E+00 6.200000048E-01 4.562000036E-01 1.162999962E-02 7.884999737E-03 2.256099880E-02
 5.000000000E+00 6.399999857E-01 4.203000069E-01 1.049000025E-02 7.571999915E-03 2.173699997E-02
 5.000000000E+00 6.600000262E-01 4.061000049E-01 9.944000281E-03 7.383000106E-03 2.120999992E-02
 5.000000000E+00 6.800000072E-01 3.704999983E-01 8.489999920E-03 6.938999984E-03 2.007950097E-02
 5.000000000E+00 6.999999881E-01 3.531999886E-01 7.449999917E-03 6.637000013E-03 1.927000098E-02
 5.000000000E+00 7.200000286E-01 3.197999895E-01 5.636000074E-03 6.082000211E-03 1.797949895E-02
 5.000000000E+00 7.400000095E-01 3.066999912E-01 4.788000137E-03 5.801000167E-03 1.726100035E-02
 5.000000000E+00 7.599999905E-01 2.777999938E-01 3.174999962E-03 5.245999899E-03 1.604999974E-02
 5.000000000E+00 7.799999714E-01 2.648000121E-01 2.495999914E-03 4.976000171E-03 1.530900039E-02
 5.000000000E+00 8.000000119E-01 2.347999960E-01 9.487000061E-04 4.373000003E-03 1.387250051E-02
 5.000000000E+00 8.199999928E-01 2.228000015E-01 6.533999840E-05 4.108000081E-03 1.311849989E-02
