0.0508 	185.15926 	-4.2544526e-12 	9.8731064e-06
0.061575758 	183.33768 	-4.1602809e-12 	7.4845632e-06
0.072351515 	182.25924 	-4.0963752e-12 	4.430229e-06
0.083127273 	181.85171 	-3.927008e-12 	7.2095132e-07
0.09390303 	181.7313 	-3.9182741e-12 	3.1676289e-07
0.10467879 	181.70004 	-3.9800021e-12 	2.2174705e-07
0.11545455 	181.6918 	-3.9442444e-12 	1.5519469e-07
0.1262303 	181.68694 	-3.7450357e-12 	8.9643882e-08
0.13700606 	181.68296 	-3.7459691e-12 	-6.5402285e-09
0.14778182 	181.68499 	-3.7459691e-12 	-6.5403672e-09
0.15855758 	181.69737 	-3.6121675e-12 	-1.1832453e-07
0.16933333 	181.71968 	-3.5438384e-12 	-2.2792445e-07
0.18010909 	181.7489 	-3.4800767e-12 	-2.7803289e-07
0.19088485 	181.78062 	-3.4142866e-12 	-2.2927101e-07
0.20166061 	181.80738 	-3.4142866e-12 	-2.2927284e-07
0.21243636 	181.81447 	-3.3502626e-12 	-5.2937536e-08
0.22321212 	181.79964 	-3.28095e-12 	2.0646022e-07
0.23398788 	181.76206 	-3.2459097e-12 	4.5170767e-07
0.24476364 	181.7005 	-3.2459097e-12 	4.5171188e-07
0.25553939 	181.61709 	-3.1872864e-12 	6.1599255e-07
0.26631515 	181.5281 	-2.9608005e-12 	6.6359985e-07
0.27709091 	181.43844 	-2.921353e-12 	6.0339682e-07
0.28786667 	181.3532 	-2.8696984e-12 	4.85704e-07
0.29864242 	181.28124 	-2.8696984e-12 	4.8570891e-07
0.30941818 	181.20894 	-2.8164463e-12 	4.8270061e-07
0.32019394 	181.18784 	-2.5709991e-12 	1.2099178e-07
0.3309697 	181.06841 	-3.0382124e-12 	5.7842104e-07
0.34174545 	179.71647 	-1.2348141e-12 	1.6754703e-05
0.35252121 	175.0235 	-1.0654284e-13 	3.3046674e-05
0.36329697 	167.49122 	7.9487859e-17 	3.083619e-05
0.37407273 	160.37422 	2.7410055e-17 	2.6923543e-05
0.38484848 	154.11136 	-1.0645125e-15 	2.481843e-05
0.39562424 	148.34685 	-7.6379155e-16 	2.3131718e-05
0.4064 	143.02868 	-9.2456873e-16 	2.1503571e-05
0.41717576 	138.15448 	3.2889659e-16 	1.8947441e-05
0.42795152 	133.7055 	-2.7577549e-16 	1.802908e-05
0.43872727 	129.52127 	-3.3952063e-17 	1.7239447e-05
0.44950303 	125.4683 	-1.7045534e-16 	1.6794211e-05
0.46027879 	121.62999 	-2.5490461e-16 	1.5622821e-05
0.47105455 	117.96487 	-1.9594536e-16 	1.4914636e-05
0.4818303 	114.47129 	-1.2318612e-16 	1.4099505e-05
0.49260606 	111.11733 	-7.0388415e-17 	1.3176086e-05
0.50338182 	107.96777 	-7.0345646e-17 	1.3176301e-05
0.51415758 	104.92927 	-2.7769525e-16 	1.2119672e-05
0.52493333 	102.03089 	-2.7765589e-16 	1.211987e-05
0.53570909 	99.238782 	7.6481892e-16 	1.0914029e-05
0.54648485 	96.626947 	7.647811e-16 	1.0914207e-05
0.55726061 	94.015111 	7.6481657e-16 	1.0914386e-05
0.56803636 	91.632739 	-8.7001867e-17 	9.5746033e-06
0.57881212 	89.339272 	-8.6970723e-17 	9.57476e-06
0.58958788 	87.045805 	-8.6939579e-17 	9.5749166e-06
0.60036364 	84.861481 	-3.2858651e-16 	8.1386624e-06
0.61113939 	82.909367 	-3.2850335e-16 	8.1387957e-06
0.62191515 	80.957252 	-3.2847684e-16 	8.1389291e-06
0.63269091 	79.005137 	-3.2845033e-16 	8.1390624e-06
0.64346667 	77.053022 	-3.2848048e-16 	8.1391957e-06
0.65424242 	75.432174 	-2.3729591e-16 	6.6682757e-06
0.66501818 	73.829823 	-2.3727415e-16 	6.6683852e-06
0.67579394 	72.227471 	-2.3725239e-16 	6.6684946e-06
0.6865697 	70.62512 	-2.3723063e-16 	6.6686041e-06
0.69734545 	69.022768 	-2.3720887e-16 	6.6687135e-06
0.70812121 	67.528726 	-3.3316767e-17 	5.242513e-06
0.71889697 	66.265838 	-3.3299618e-17 	5.2425992e-06
0.72967273 	65.002949 	-3.3282468e-17 	5.2426855e-06
0.74044848 	63.740061 	-3.3265319e-17 	5.2427717e-06
0.75122424 	62.477173 	-3.324817e-17 	5.242858e-06
0.762 	61.214284 	-3.323102e-17 	5.2429443e-06
0.77277576 	59.951396 	-3.3213871e-17 	5.2430305e-06
0.78355152 	58.710227 	1.7651028e-18 	3.9470946e-06
0.79432727 	57.756392 	1.7780553e-18 	3.9471598e-06
0.80510303 	56.802557 	1.7910079e-18 	3.9472249e-06
0.81587879 	55.848721 	1.8039605e-18 	3.9472901e-06
0.82665455 	54.894886 	1.8169131e-18 	3.9473552e-06
0.8374303 	53.941051 	1.8298657e-18 	3.9474204e-06
0.84820606 	52.987216 	1.8428183e-18 	3.9474855e-06
0.85898182 	52.033381 	1.8557709e-18 	3.9475507e-06
0.86975758 	51.079546 	1.8687235e-18 	3.9476158e-06
0.88053333 	50.125711 	1.8816761e-18 	3.947681e-06
0.89130909 	49.36528 	8.2559157e-18 	2.8394014e-06
0.90208485 	48.676293 	8.2417197e-18 	2.8394484e-06
0.91286061 	47.987306 	8.2510758e-18 	2.8394955e-06
0.92363636 	47.298319 	8.2604319e-18 	2.8395425e-06
0.93441212 	46.609332 	8.269788e-18 	2.8395896e-06
0.94518788 	45.920345 	8.2791441e-18 	2.8396367e-06
0.95596364 	45.231358 	8.3120523e-18 	2.8396837e-06
0.96673939 	44.542371 	8.2978563e-18 	2.8397308e-06
0.97751515 	43.853384 	8.3307645e-18 	2.8397779e-06
0.98829091 	43.164397 	8.3401206e-18 	2.8398249e-06
0.99906667 	42.47541 	8.3259246e-18 	2.839872e-06
1.0098424 	41.786423 	8.3588327e-18 	2.839919e-06
1.0206182 	41.242503 	-5.4845327e-18 	1.9685573e-06
1.0313939 	40.762913 	-5.4780201e-18 	1.9685901e-06
1.0421697 	40.283324 	-5.4715076e-18 	1.9686228e-06
1.0529455 	39.803734 	-5.464995e-18 	1.9686556e-06
1.0637212 	39.324144 	-5.4584824e-18 	1.9686883e-06
1.074497 	38.844555 	-5.4519698e-18 	1.9687211e-06
1.0852727 	38.364965 	-5.4454572e-18 	1.9687539e-06
1.0960485 	37.885375 	-5.4389446e-18 	1.9687866e-06
1.1068242 	37.405786 	-5.46744e-18 	1.9688194e-06
1.1176 	36.926196 	-5.4609274e-18 	1.9688521e-06
